booking_id,fraud_confirmed,investigation_status,investigation_date
6277,0,Cleared,2025-08-30
6278,0,Cleared,2026-05-29
6279,0,Cleared,2026-04-12
6280,0,Cleared,2026-02-27
6281,0,Cleared,2026-05-14
6282,0,Cleared,2025-11-09
6283,0,Cleared,2025-04-27
6284,0,Cleared,2025-03-18
6285,0,Cleared,2026-06-06
6286,0,Cleared,2026-08-05
6287,0,Cleared,2025-04-26
6288,0,Cleared,2026-03-17
6289,0,Cleared,2026-03-12
6290,0,Cleared,2026-03-24
6291,0,Cleared,2026-08-13
6292,0,Cleared,2025-06-25
6293,0,Cleared,2025-02-20
6294,0,Cleared,2025-04-20
6295,0,Cleared,2025-11-27
6296,0,Cleared,2026-02-20
6297,0,Cleared,2026-02-28
6298,0,Cleared,2025-08-21
6299,0,Cleared,2026-08-02
6300,0,Cleared,2026-01-27
6301,0,Cleared,2025-11-28
6302,0,Cleared,2026-07-18
6303,0,Cleared,2025-12-09
6304,0,Cleared,2026-04-30
6305,0,Cleared,2026-04-17
6306,0,Cleared,2026-02-11
6307,0,Cleared,2026-06-24
6308,0,Cleared,2026-04-26
6309,0,Cleared,2025-08-09
6310,0,Cleared,2025-05-23
6311,0,Cleared,2026-04-07
6312,0,Cleared,2025-10-23
6313,0,Cleared,2026-07-24
6314,0,Cleared,2025-03-28
6315,0,Cleared,2025-06-29
6316,0,Cleared,2026-04-14
6317,0,Cleared,2025-05-11
6318,0,Cleared,2025-02-10
6319,0,Cleared,2025-12-06
6320,0,Cleared,2026-07-03
6321,0,Cleared,2025-11-27
6322,0,Cleared,2025-03-17
6323,1,Confirmed Fraud,2026-04-20
6324,0,Cleared,2025-05-20
6325,0,Cleared,2025-12-10
6326,0,Cleared,2026-01-24
6327,0,Cleared,2025-02-19
6328,0,Cleared,2026-07-23
6329,0,Cleared,2026-04-10
6330,0,Cleared,2026-03-01
6331,0,Cleared,2026-07-20
6332,0,Cleared,2026-08-13
6333,0,Cleared,2026-02-07
6334,0,Cleared,2025-12-23
6335,0,Cleared,2026-06-10
6336,0,Cleared,2026-07-26
6337,0,Cleared,2025-12-02
6338,1,Confirmed Fraud,2026-06-23
6339,0,Cleared,2026-08-07
6340,0,Cleared,2026-05-12
6341,0,Cleared,2026-01-11
6342,0,Cleared,2025-11-22
6343,0,Cleared,2025-11-19
6344,1,Confirmed Fraud,2026-06-14
6345,0,Cleared,2025-11-25
6346,0,Cleared,2026-01-05
6347,0,Cleared,2025-06-10
6348,0,Cleared,2025-02-27
6349,0,Cleared,2025-12-21
6350,0,Cleared,2026-06-04
6351,0,Cleared,2026-07-30
6352,0,Cleared,2025-11-12
6353,1,Confirmed Fraud,2025-06-05
6354,0,Cleared,2025-11-22
6355,0,Cleared,2026-07-05
6356,0,Cleared,2026-01-18
6357,0,Cleared,2025-06-28
6358,0,Cleared,2026-04-17
6359,0,Cleared,2026-03-09
6360,0,Cleared,2026-03-12
6361,0,Cleared,2025-12-06
6362,0,Cleared,2026-04-10
6363,0,Cleared,2025-05-06
6364,0,Cleared,2026-06-23
6365,0,Cleared,2026-04-25
6366,0,Cleared,2025-12-25
6367,0,Cleared,2025-09-06
6368,0,Cleared,2025-02-05
6369,0,Cleared,2026-04-09
6370,0,Cleared,2026-02-01
6371,0,Cleared,2026-03-17
6372,0,Cleared,2025-04-19
6373,0,Cleared,2025-09-20
6374,0,Cleared,2026-07-23
6375,0,Cleared,2025-10-07
6376,0,Cleared,2026-05-07
6377,0,Cleared,2025-12-10
6378,0,Cleared,2026-07-01
6379,0,Cleared,2025-12-20
6380,0,Cleared,2026-08-11
6381,0,Cleared,2025-10-13
6382,0,Cleared,2026-06-15
6383,0,Cleared,2026-06-23
6384,0,Cleared,2026-02-15
6385,0,Cleared,2026-01-26
6386,0,Cleared,2025-11-10
6387,0,Cleared,2025-02-14
6388,0,Cleared,2025-09-01
6389,0,Cleared,2025-03-18
6390,0,Cleared,2025-11-24
6391,0,Cleared,2026-06-27
6392,1,Confirmed Fraud,2026-07-16
6393,0,Cleared,2025-08-12
6394,0,Cleared,2025-03-14
6395,0,Cleared,2026-06-20
6396,0,Cleared,2025-10-06
6397,0,Cleared,2026-05-24
6398,0,Cleared,2026-06-15
6399,0,Cleared,2026-07-20
6400,0,Cleared,2025-03-02
6401,0,Cleared,2026-06-28
6402,0,Cleared,2026-07-12
6403,1,Confirmed Fraud,2026-05-30
6404,0,Cleared,2026-04-10
6405,1,Confirmed Fraud,2026-03-27
6406,0,Cleared,2026-05-11
6407,0,Cleared,2026-05-27
6408,0,Cleared,2026-01-19
6409,0,Cleared,2026-03-09
6410,1,Confirmed Fraud,2026-01-14
6411,0,Cleared,2026-03-29
6412,0,Cleared,2026-07-15
6413,0,Cleared,2026-06-25
6414,0,Cleared,2025-02-23
6415,0,Cleared,2025-09-12
6416,0,Cleared,2025-07-16
6417,0,Cleared,2026-01-25
6418,0,Cleared,2025-12-28
6419,0,Cleared,2026-05-10
6420,0,Cleared,2025-07-02
6421,0,Cleared,2026-07-06
6422,0,Cleared,2026-02-25
6423,0,Cleared,2025-12-31
6424,0,Cleared,2025-09-27
6425,0,Cleared,2025-05-27
6426,0,Cleared,2025-09-07
6427,0,Cleared,2025-06-17
6428,0,Cleared,2026-04-18
6429,0,Cleared,2026-01-10
6430,0,Cleared,2025-12-09
6431,1,Confirmed Fraud,2026-05-06
6432,0,Cleared,2026-06-22
6433,0,Cleared,2025-03-10
6434,0,Cleared,2025-04-30
6435,0,Cleared,2026-04-21
6436,0,Cleared,2026-01-29
6437,0,Cleared,2025-11-08
6438,0,Cleared,2026-05-01
6439,0,Cleared,2025-10-21
6440,0,Cleared,2026-08-01
6441,0,Cleared,2026-08-01
6442,0,Cleared,2025-06-08
6443,0,Cleared,2026-08-14
6444,0,Cleared,2026-01-11
6445,1,Confirmed Fraud,2025-10-15
6446,0,Cleared,2025-11-19
6447,0,Cleared,2025-05-01
6448,0,Cleared,2026-01-10
6449,0,Cleared,2025-12-11
6450,0,Cleared,2025-04-28
6451,0,Cleared,2026-08-12
6452,0,Cleared,2025-09-17
6453,0,Cleared,2026-08-12
6454,0,Cleared,2025-06-03
6455,1,Confirmed Fraud,2026-01-18
6456,0,Cleared,2025-09-01
6457,0,Cleared,2026-01-22
6458,0,Cleared,2026-07-09
6459,0,Cleared,2026-06-20
6460,0,Cleared,2026-04-11
6461,0,Cleared,2025-01-08
6462,0,Cleared,2025-04-20
6463,0,Cleared,2026-02-26
6464,0,Cleared,2025-11-20
6465,0,Cleared,2026-05-01
6466,0,Cleared,2026-07-02
6467,0,Cleared,2026-02-08
6468,0,Cleared,2026-03-29
6469,0,Cleared,2025-12-24
6470,0,Cleared,2026-06-15
6471,0,Cleared,2025-09-19
6472,1,Confirmed Fraud,2026-01-16
6473,0,Cleared,2025-06-24
6474,0,Cleared,2025-06-24
6475,0,Cleared,2026-07-26
6476,0,Cleared,2026-06-14
6477,0,Cleared,2026-06-11
6478,0,Cleared,2025-01-06
6479,0,Cleared,2025-11-26
6480,0,Cleared,2025-08-05
6481,0,Cleared,2025-09-07
6482,0,Cleared,2025-09-21
6483,0,Cleared,2026-01-01
6484,0,Cleared,2025-03-10
6485,0,Cleared,2026-08-08
6486,0,Cleared,2026-07-11
6487,0,Cleared,2026-02-07
6488,0,Cleared,2025-08-28
6489,0,Cleared,2025-02-25
6490,0,Cleared,2025-07-30
6491,0,Cleared,2026-05-04
6492,0,Cleared,2026-08-02
6493,0,Cleared,2026-07-15
6494,0,Cleared,2025-10-05
6495,0,Cleared,2025-06-30
6496,0,Cleared,2025-11-03
6497,0,Cleared,2025-06-20
6498,1,Confirmed Fraud,2025-09-06
6499,0,Cleared,2026-01-05
6500,0,Cleared,2026-06-26
6501,0,Cleared,2026-08-07
6502,0,Cleared,2026-06-21
6503,0,Cleared,2026-04-22
6504,0,Cleared,2025-09-16
6505,0,Cleared,2025-03-07
6506,0,Cleared,2025-08-26
6507,0,Cleared,2026-02-06
6508,0,Cleared,2025-05-15
6509,0,Cleared,2025-05-11
6510,0,Cleared,2025-11-16
6511,0,Cleared,2025-08-03
6512,0,Cleared,2026-08-01
6513,0,Cleared,2026-05-07
6514,0,Cleared,2025-11-06
6515,0,Cleared,2025-12-18
6516,0,Cleared,2025-12-02
6517,0,Cleared,2026-02-28
6518,1,Confirmed Fraud,2026-07-21
6519,0,Cleared,2026-08-15
6520,0,Cleared,2026-07-09
6521,0,Cleared,2025-07-30
6522,0,Cleared,2026-06-16
6523,0,Cleared,2025-07-15
6524,0,Cleared,2026-02-20
6525,0,Cleared,2026-07-30
6526,0,Cleared,2026-05-31
6527,0,Cleared,2026-02-02
6528,0,Cleared,2026-06-09
6529,0,Cleared,2026-04-15
6530,0,Cleared,2025-03-10
6531,0,Cleared,2025-04-03
6532,0,Cleared,2026-06-20
6533,0,Cleared,2025-11-25
6534,0,Cleared,2026-05-11
6535,0,Cleared,2026-07-16
6536,0,Cleared,2025-05-08
6537,0,Cleared,2025-10-29
6538,0,Cleared,2025-02-11
6539,0,Cleared,2025-02-26
6540,0,Cleared,2026-07-11
6541,0,Cleared,2026-05-11
6542,0,Cleared,2026-02-15
6543,0,Cleared,2025-10-10
6544,0,Cleared,2026-02-21
6545,0,Cleared,2026-06-17
6546,0,Cleared,2025-07-19
6547,0,Cleared,2025-12-05
6548,0,Cleared,2026-05-03
6549,0,Cleared,2025-05-09
6550,0,Cleared,2025-04-05
6551,0,Cleared,2026-04-09
6552,0,Cleared,2025-03-28
6553,0,Cleared,2026-04-12
6554,0,Cleared,2025-10-02
6555,0,Cleared,2026-06-18
6556,0,Cleared,2025-12-10
6557,0,Cleared,2026-06-09
6558,0,Cleared,2026-02-09
6559,0,Cleared,2026-02-07
6560,0,Cleared,2026-04-19
6561,0,Cleared,2026-04-13
6562,0,Cleared,2025-04-25
6563,0,Cleared,2025-06-27
6564,0,Cleared,2026-07-13
6565,0,Cleared,2025-07-07
6566,0,Cleared,2026-01-28
6567,1,Confirmed Fraud,2025-09-30
6568,0,Cleared,2025-07-19
6569,1,Confirmed Fraud,2026-06-14
6570,0,Cleared,2026-03-28
6571,0,Cleared,2025-10-29
6572,0,Cleared,2025-06-16
6573,0,Cleared,2025-02-04
6574,0,Cleared,2025-03-05
6575,0,Cleared,2025-01-09
6576,0,Cleared,2025-04-14
6577,0,Cleared,2025-08-10
6578,0,Cleared,2026-04-08
6579,0,Cleared,2026-07-04
6580,0,Cleared,2026-01-28
6581,0,Cleared,2025-06-04
6582,0,Cleared,2026-02-22
6583,0,Cleared,2026-02-15
6584,0,Cleared,2025-02-19
6585,0,Cleared,2025-11-24
6586,0,Cleared,2025-03-16
6587,0,Cleared,2026-05-06
6588,0,Cleared,2026-05-10
6589,0,Cleared,2025-06-21
6590,0,Cleared,2025-04-06
6591,0,Cleared,2026-05-23
6592,0,Cleared,2026-04-23
6593,0,Cleared,2026-06-11
6594,0,Cleared,2025-05-09
6595,0,Cleared,2026-03-24
6596,0,Cleared,2026-08-08
6597,0,Cleared,2026-01-10
6598,0,Cleared,2026-06-26
6599,0,Cleared,2026-06-08
6600,1,Confirmed Fraud,2026-07-22
6601,0,Cleared,2026-06-24
6602,0,Cleared,2025-01-25
6603,0,Cleared,2026-06-23
6604,0,Cleared,2026-05-15
6605,0,Cleared,2025-07-26
6606,0,Cleared,2026-01-25
6607,0,Cleared,2026-06-09
6608,0,Cleared,2025-11-26
6609,0,Cleared,2026-07-27
6610,0,Cleared,2026-04-03
6611,0,Cleared,2026-01-26
6612,0,Cleared,2026-05-27
6613,0,Cleared,2026-07-01
6614,0,Cleared,2026-04-25
6615,1,Confirmed Fraud,2026-06-20
6616,0,Cleared,2026-06-06
6617,1,Confirmed Fraud,2026-05-15
6618,0,Cleared,2026-01-28
6619,0,Cleared,2026-05-24
6620,0,Cleared,2026-02-01
6621,0,Cleared,2026-05-01
6622,0,Cleared,2026-01-10
6623,0,Cleared,2026-05-14
6624,1,Confirmed Fraud,2025-12-22
6625,1,Confirmed Fraud,2025-12-04
6626,0,Cleared,2026-06-14
6627,0,Cleared,2025-05-26
6628,0,Cleared,2026-02-05
6629,0,Cleared,2026-02-11
6630,0,Cleared,2025-07-24
6631,0,Cleared,2026-06-30
6632,0,Cleared,2026-07-01
6633,0,Cleared,2025-11-18
6634,0,Cleared,2025-12-25
6635,0,Cleared,2026-06-07
6636,1,Confirmed Fraud,2025-11-21
6637,0,Cleared,2026-08-06
6638,0,Cleared,2025-07-25
6639,0,Cleared,2025-09-21
6640,0,Cleared,2026-06-28
6641,0,Cleared,2026-05-24
6642,0,Cleared,2025-10-17
6643,0,Cleared,2026-05-04
6644,0,Cleared,2026-03-06
6645,0,Cleared,2026-01-22
6646,0,Cleared,2025-06-21
6647,1,Confirmed Fraud,2026-08-08
6648,0,Cleared,2025-12-06
6649,0,Cleared,2026-05-26
6650,0,Cleared,2026-07-03
6651,0,Cleared,2025-10-31
6652,0,Cleared,2025-03-31
6653,0,Cleared,2026-08-10
6654,0,Cleared,2025-12-17
6655,0,Cleared,2025-10-09
6656,0,Cleared,2025-12-13
6657,1,Confirmed Fraud,2026-04-28
6658,0,Cleared,2026-01-27
6659,0,Cleared,2025-11-23
6660,0,Cleared,2026-02-17
6661,0,Cleared,2025-11-09
6662,0,Cleared,2026-03-07
6663,0,Cleared,2025-09-23
6664,1,Confirmed Fraud,2026-04-01
6665,0,Cleared,2025-09-02
6666,0,Cleared,2026-05-24
6667,1,Confirmed Fraud,2025-04-26
6668,0,Cleared,2025-09-26
6669,0,Cleared,2026-06-26
6670,0,Cleared,2026-04-24
6671,0,Cleared,2025-03-01
6672,0,Cleared,2025-07-27
6673,0,Cleared,2025-06-04
6674,0,Cleared,2025-10-19
6675,0,Cleared,2025-06-13
6676,0,Cleared,2025-10-26
6677,0,Cleared,2025-02-01
6678,0,Cleared,2025-02-10
6679,0,Cleared,2025-04-09
6680,0,Cleared,2026-06-13
6681,0,Cleared,2025-12-06
6682,0,Cleared,2026-05-27
6683,0,Cleared,2026-03-07
6684,0,Cleared,2025-06-09
6685,0,Cleared,2025-04-17
6686,0,Cleared,2026-04-09
6687,0,Cleared,2025-06-13
6688,1,Confirmed Fraud,2026-04-02
6689,0,Cleared,2026-03-23
6690,0,Cleared,2025-11-26
6691,1,Confirmed Fraud,2025-04-22
6692,0,Cleared,2026-01-27
6693,0,Cleared,2026-06-25
6694,0,Cleared,2025-01-08
6695,0,Cleared,2025-12-12
6696,0,Cleared,2025-07-17
6697,0,Cleared,2026-06-14
6698,0,Cleared,2025-06-17
6699,0,Cleared,2025-07-25
6700,0,Cleared,2026-03-21
6701,0,Cleared,2026-04-28
6702,0,Cleared,2025-02-17
6703,0,Cleared,2026-04-27
6704,0,Cleared,2026-07-10
6705,0,Cleared,2026-03-16
6706,0,Cleared,2025-04-10
6707,0,Cleared,2025-05-23
6708,0,Cleared,2026-02-27
6709,0,Cleared,2025-11-14
6710,0,Cleared,2026-08-02
6711,0,Cleared,2025-11-08
6712,0,Cleared,2026-07-02
6713,0,Cleared,2026-06-27
6714,0,Cleared,2026-04-20
6715,0,Cleared,2026-06-15
6716,0,Cleared,2025-07-03
6717,0,Cleared,2026-03-08
6718,0,Cleared,2025-10-29
6719,0,Cleared,2025-11-23
6720,0,Cleared,2026-05-18
6721,0,Cleared,2026-04-28
6722,0,Cleared,2025-12-24
6723,0,Cleared,2025-12-26
6724,0,Cleared,2026-04-06
6725,0,Cleared,2025-03-09
6726,0,Cleared,2026-05-19
6727,0,Cleared,2025-09-30
6728,0,Cleared,2026-02-23
6729,1,Confirmed Fraud,2026-07-14
6730,0,Cleared,2025-08-12
6731,0,Cleared,2025-07-24
6732,0,Cleared,2026-08-01
6733,0,Cleared,2026-02-02
6734,0,Cleared,2025-03-01
6735,0,Cleared,2025-11-05
6736,0,Cleared,2026-04-07
6737,0,Cleared,2026-07-22
6738,0,Cleared,2026-01-20
6739,0,Cleared,2025-09-25
6740,0,Cleared,2025-05-28
6741,0,Cleared,2025-02-11
6742,0,Cleared,2026-03-07
6743,0,Cleared,2026-06-22
6744,0,Cleared,2025-12-20
6745,0,Cleared,2026-06-15
6746,0,Cleared,2026-08-10
6747,0,Cleared,2025-12-11
6748,0,Cleared,2025-08-26
6749,0,Cleared,2025-12-27
6750,0,Cleared,2026-05-22
6751,0,Cleared,2025-05-15
6752,0,Cleared,2025-09-10
6753,0,Cleared,2025-09-23
6754,0,Cleared,2025-12-19
6755,0,Cleared,2025-01-25
6756,0,Cleared,2026-06-08
6757,0,Cleared,2026-03-31
6758,0,Cleared,2025-11-17
6759,0,Cleared,2026-04-13
6760,0,Cleared,2026-07-12
6761,0,Cleared,2026-05-04
6762,0,Cleared,2025-03-27
6763,0,Cleared,2026-05-01
6764,0,Cleared,2026-04-19
6765,0,Cleared,2026-07-16
6766,0,Cleared,2026-02-08
6767,0,Cleared,2026-05-28
6768,0,Cleared,2026-04-05
6769,0,Cleared,2025-03-16
6770,0,Cleared,2025-09-30
6771,0,Cleared,2025-06-08
6772,0,Cleared,2026-04-25
6773,0,Cleared,2025-10-15
6774,0,Cleared,2025-07-17
6775,0,Cleared,2026-01-23
6776,0,Cleared,2026-07-19
6777,0,Cleared,2026-04-06
6778,0,Cleared,2025-05-23
6779,0,Cleared,2026-06-30
6780,1,Confirmed Fraud,2025-08-21
6781,0,Cleared,2026-06-08
6782,0,Cleared,2025-03-20
6783,0,Cleared,2026-05-06
6784,0,Cleared,2026-03-24
6785,1,Confirmed Fraud,2026-02-28
6786,0,Cleared,2026-01-31
6787,0,Cleared,2026-05-27
6788,0,Cleared,2025-09-27
6789,0,Cleared,2025-07-04
6790,0,Cleared,2025-11-10
6791,0,Cleared,2025-07-25
6792,0,Cleared,2025-10-28
6793,0,Cleared,2025-03-18
6794,0,Cleared,2026-07-27
6795,0,Cleared,2026-03-22
6796,0,Cleared,2025-12-04
6797,0,Cleared,2026-05-11
6798,0,Cleared,2025-06-28
6799,1,Confirmed Fraud,2026-05-20
6800,0,Cleared,2026-02-05
6801,0,Cleared,2026-02-13
6802,0,Cleared,2025-05-25
6803,0,Cleared,2025-06-23
6804,0,Cleared,2025-06-06
6805,0,Cleared,2026-02-25
6806,0,Cleared,2025-03-16
6807,0,Cleared,2026-08-04
6808,0,Cleared,2025-04-20
6809,0,Cleared,2025-05-30
6810,0,Cleared,2026-07-29
6811,0,Cleared,2026-03-09
6812,0,Cleared,2025-08-09
6813,0,Cleared,2026-04-29
6814,0,Cleared,2026-06-23
6815,0,Cleared,2026-08-06
6816,0,Cleared,2025-03-01
6817,0,Cleared,2025-11-09
6818,0,Cleared,2026-06-03
6819,0,Cleared,2026-03-08
6820,1,Confirmed Fraud,2026-04-30
6821,0,Cleared,2025-11-29
6822,0,Cleared,2026-03-19
6823,0,Cleared,2026-03-29
6824,0,Cleared,2026-04-29
6825,0,Cleared,2026-02-23
6826,0,Cleared,2025-04-18
6827,0,Cleared,2026-02-28
6828,0,Cleared,2026-04-22
6829,0,Cleared,2025-08-25
6830,0,Cleared,2025-06-06
6831,0,Cleared,2026-05-15
6832,0,Cleared,2025-11-05
6833,0,Cleared,2025-10-25
6834,0,Cleared,2026-06-09
6835,0,Cleared,2026-02-12
6836,0,Cleared,2026-04-11
6837,0,Cleared,2026-03-04
6838,0,Cleared,2025-09-10
6839,0,Cleared,2026-05-17
6840,0,Cleared,2025-11-25
6841,1,Confirmed Fraud,2026-01-10
6842,0,Cleared,2026-01-02
6843,0,Cleared,2026-04-02
6844,0,Cleared,2025-04-27
6845,0,Cleared,2025-09-16
6846,0,Cleared,2026-04-01
6847,0,Cleared,2026-06-17
6848,0,Cleared,2026-02-07
6849,0,Cleared,2025-04-25
6850,0,Cleared,2025-10-09
6851,0,Cleared,2025-08-24
6852,0,Cleared,2025-09-22
6853,0,Cleared,2026-07-09
6854,0,Cleared,2026-06-25
6855,0,Cleared,2026-07-23
6856,0,Cleared,2025-02-27
6857,0,Cleared,2025-09-05
6858,0,Cleared,2026-08-06
6859,0,Cleared,2026-07-12
6860,0,Cleared,2026-05-13
6861,0,Cleared,2025-05-17
6862,0,Cleared,2025-07-30
6863,0,Cleared,2025-10-21
6864,0,Cleared,2026-04-30
6865,0,Cleared,2026-03-19
6866,0,Cleared,2026-07-29
6867,0,Cleared,2025-03-31
6868,0,Cleared,2025-11-22
6869,0,Cleared,2026-08-07
6870,0,Cleared,2026-05-28
6871,0,Cleared,2025-12-12
6872,0,Cleared,2026-07-13
6873,0,Cleared,2026-07-07
6874,0,Cleared,2025-04-05
6875,0,Cleared,2025-08-11
6876,1,Confirmed Fraud,2025-09-08
6877,0,Cleared,2025-06-02
6878,0,Cleared,2025-12-01
6879,0,Cleared,2025-08-01
6880,0,Cleared,2025-09-28
6881,0,Cleared,2026-04-16
6882,0,Cleared,2026-06-01
6883,0,Cleared,2026-08-02
6884,0,Cleared,2026-03-07
6885,0,Cleared,2026-01-08
6886,0,Cleared,2025-11-26
6887,1,Confirmed Fraud,2026-02-07
6888,0,Cleared,2026-05-14
6889,0,Cleared,2025-02-09
6890,0,Cleared,2026-05-12
6891,0,Cleared,2025-04-10
6892,0,Cleared,2025-11-01
6893,1,Confirmed Fraud,2025-09-04
6894,0,Cleared,2025-08-20
6895,0,Cleared,2025-02-20
6896,0,Cleared,2026-05-25
6897,0,Cleared,2026-05-08
6898,0,Cleared,2026-05-23
6899,0,Cleared,2025-02-15
6900,0,Cleared,2026-06-29
6901,0,Cleared,2026-06-12
6902,0,Cleared,2026-04-25
6903,0,Cleared,2025-07-07
6904,0,Cleared,2026-04-18
6905,0,Cleared,2025-02-04
6906,0,Cleared,2025-05-12
6907,0,Cleared,2025-05-20
6908,0,Cleared,2026-05-16
6909,0,Cleared,2026-06-21
6910,0,Cleared,2025-01-23
6911,0,Cleared,2026-04-17
6912,0,Cleared,2026-07-21
6913,0,Cleared,2026-04-04
6914,0,Cleared,2026-05-23
6915,0,Cleared,2025-02-06
6916,0,Cleared,2026-07-31
6917,0,Cleared,2025-10-20
6918,0,Cleared,2026-07-20
6919,0,Cleared,2026-01-29
6920,0,Cleared,2026-04-22
6921,0,Cleared,2026-06-07
6922,0,Cleared,2025-03-21
6923,0,Cleared,2025-04-08
6924,0,Cleared,2026-06-21
6925,0,Cleared,2025-12-13
6926,0,Cleared,2026-06-07
6927,0,Cleared,2025-05-02
6928,0,Cleared,2025-03-11
6929,0,Cleared,2025-04-05
6930,0,Cleared,2026-07-04
6931,0,Cleared,2025-01-23
6932,0,Cleared,2025-04-26
6933,0,Cleared,2025-07-14
6934,0,Cleared,2025-03-25
6935,0,Cleared,2026-04-08
6936,0,Cleared,2026-02-04
6937,0,Cleared,2026-06-09
6938,1,Confirmed Fraud,2026-02-27
6939,0,Cleared,2025-03-06
6940,0,Cleared,2025-03-07
6941,0,Cleared,2026-04-22
6942,0,Cleared,2026-07-12
6943,0,Cleared,2026-06-13
6944,0,Cleared,2025-12-16
6945,0,Cleared,2025-04-05
6946,0,Cleared,2025-02-18
6947,0,Cleared,2025-05-31
6948,0,Cleared,2026-05-18
6949,0,Cleared,2025-07-30
6950,0,Cleared,2025-08-01
6951,0,Cleared,2026-01-30
6952,0,Cleared,2025-02-10
6953,0,Cleared,2026-03-22
6954,0,Cleared,2026-04-20
6955,0,Cleared,2025-01-23
6956,0,Cleared,2026-02-21
6957,0,Cleared,2025-11-28
6958,0,Cleared,2026-04-14
6959,0,Cleared,2025-01-17
6960,0,Cleared,2026-04-16
6961,0,Cleared,2026-01-15
6962,1,Confirmed Fraud,2026-06-06
6963,0,Cleared,2025-08-29
6964,0,Cleared,2026-06-24
6965,0,Cleared,2025-07-13
6966,0,Cleared,2025-05-23
6967,0,Cleared,2025-12-15
6968,0,Cleared,2025-12-22
6969,0,Cleared,2025-07-13
6970,0,Cleared,2026-07-14
6971,0,Cleared,2025-12-08
6972,0,Cleared,2025-09-20
6973,0,Cleared,2026-05-11
6974,0,Cleared,2025-05-22
6975,0,Cleared,2026-05-10
6976,0,Cleared,2026-06-25
6977,0,Cleared,2026-01-08
6978,0,Cleared,2025-07-02
6979,0,Cleared,2026-06-18
6980,1,Confirmed Fraud,2026-07-19
6981,0,Cleared,2026-04-25
6982,0,Cleared,2026-05-06
6983,0,Cleared,2026-07-29
6984,0,Cleared,2026-07-08
6985,0,Cleared,2025-03-18
6986,0,Cleared,2026-06-09
6987,0,Cleared,2026-01-14
6988,0,Cleared,2025-09-17
6989,0,Cleared,2026-05-25
6990,1,Confirmed Fraud,2026-07-25
6991,0,Cleared,2026-05-15
6992,1,Confirmed Fraud,2025-04-12
6993,0,Cleared,2025-05-15
6994,0,Cleared,2026-01-27
6995,0,Cleared,2026-06-25
6996,0,Cleared,2026-06-06
6997,0,Cleared,2026-05-20
6998,0,Cleared,2026-05-29
6999,0,Cleared,2025-12-01
7000,0,Cleared,2026-07-09
7001,0,Cleared,2026-04-30
7002,0,Cleared,2025-09-13
7003,0,Cleared,2026-04-07
7004,0,Cleared,2025-08-23
7005,0,Cleared,2026-07-13
7006,0,Cleared,2026-03-14
7007,0,Cleared,2026-08-09
7008,0,Cleared,2026-07-12
7009,0,Cleared,2025-11-07
7010,0,Cleared,2026-06-13
7011,0,Cleared,2025-02-27
7012,1,Confirmed Fraud,2026-08-05
7013,0,Cleared,2026-05-25
7014,0,Cleared,2025-02-16
7015,0,Cleared,2025-06-24
7016,0,Cleared,2025-12-09
7017,0,Cleared,2026-05-12
7018,0,Cleared,2026-06-05
7019,0,Cleared,2025-06-04
7020,0,Cleared,2025-03-17
7021,0,Cleared,2026-04-20
7022,0,Cleared,2025-11-19
7023,0,Cleared,2025-03-16
7024,0,Cleared,2025-05-24
7025,0,Cleared,2026-06-21
7026,0,Cleared,2025-06-01
7027,0,Cleared,2026-01-14
7028,0,Cleared,2025-05-03
7029,0,Cleared,2025-12-31
7030,0,Cleared,2026-02-12
7031,0,Cleared,2025-05-05
7032,0,Cleared,2026-04-20
7033,0,Cleared,2026-07-04
7034,0,Cleared,2025-02-28
7035,1,Confirmed Fraud,2026-06-05
7036,0,Cleared,2025-04-27
7037,0,Cleared,2025-05-26
7038,0,Cleared,2026-04-10
7039,0,Cleared,2025-06-23
7040,0,Cleared,2025-09-19
7041,0,Cleared,2026-07-01
7042,0,Cleared,2026-02-11
7043,0,Cleared,2025-04-11
7044,0,Cleared,2025-11-10
7045,0,Cleared,2026-02-16
7046,0,Cleared,2026-01-29
7047,0,Cleared,2026-08-04
7048,1,Confirmed Fraud,2025-03-13
7049,0,Cleared,2026-04-21
7050,0,Cleared,2026-04-20
7051,0,Cleared,2025-08-20
7052,0,Cleared,2026-05-16
7053,0,Cleared,2026-03-09
7054,1,Confirmed Fraud,2025-12-16
7055,0,Cleared,2025-07-19
7056,0,Cleared,2026-04-21
7057,0,Cleared,2025-08-05
7058,0,Cleared,2026-04-23
7059,0,Cleared,2025-10-16
7060,0,Cleared,2025-02-18
7061,0,Cleared,2026-05-21
7062,0,Cleared,2026-04-05
7063,0,Cleared,2025-08-23
7064,0,Cleared,2025-05-21
7065,0,Cleared,2025-11-15
7066,0,Cleared,2026-03-21
7067,0,Cleared,2026-08-03
7068,0,Cleared,2026-03-22
7069,0,Cleared,2026-04-03
7070,0,Cleared,2025-11-02
7071,0,Cleared,2025-09-04
7072,0,Cleared,2026-07-08
7073,0,Cleared,2026-07-15
7074,0,Cleared,2026-08-06
7075,0,Cleared,2025-08-27
7076,0,Cleared,2025-12-13
7077,0,Cleared,2026-03-30
7078,0,Cleared,2026-06-09
7079,0,Cleared,2026-05-25
7080,0,Cleared,2025-04-11
7081,0,Cleared,2025-10-01
7082,1,Confirmed Fraud,2025-03-09
7083,0,Cleared,2025-09-30
7084,0,Cleared,2025-02-07
