payment_id,booking_id,payment_date,payment_amount,payment_method,card_id,card_country_code,payment_status,failed_attempts
7333,7333,2026-06-26 13:39:46,1858.44,PayPal,CARD-001732-1,US,Failed,5
7334,7334,2026-04-13 20:54:17,211.79,PayPal,CARD-SHARED-021,GR,Failed,0
7335,7335,2025-07-28 08:00:14,2509.69,Amex,CARD-001808-2,GB,Successful,2
7336,7336,2025-12-03 10:32:05,986.16,Mastercard,CARD-000247-2,RO,Successful,0
7337,7337,2025-07-02 13:27:20,1412.75,Visa,CARD-001179-1,AL,Successful,0
7338,7338,2025-03-20 23:24:26,755.28,Amex,CARD-000776-1,AL,Successful,3
7339,7339,2026-03-27 06:31:35,1995.70,Visa,CARD-000575-2,US,Successful,0
7340,7340,2025-10-10 04:12:01,1423.72,Visa,CARD-SHARED-004,NL,Successful,0
7341,7341,2025-05-28 23:44:52,1191.00,PayPal,CARD-001686-2,NL,Successful,0
7342,7342,2026-05-04 16:50:07,243.70,Visa,CARD-000064-2,ES,Successful,0
7343,7343,2026-03-19 22:29:48,1339.10,Visa,CARD-001645-1,ES,Successful,0
7344,7344,2026-01-01 06:22:29,2264.69,Amex,CARD-SHARED-095,ES,Successful,0
7345,7345,2025-06-13 13:17:26,1237.38,Amex,CARD-000130-2,AL,Successful,0
7346,7346,2026-04-19 16:41:07,251.46,Visa,CARD-000604-1,AE,Successful,1
7347,7347,2026-06-20 03:49:20,2463.43,Mastercard,CARD-000041-2,ES,Successful,0
7348,7348,2025-10-20 00:27:02,917.68,PayPal,CARD-001120-1,GR,Successful,3
7349,7349,2026-01-02 03:08:23,461.96,Visa,CARD-001023-2,US,Successful,1
7350,7350,2025-01-10 16:08:51,2546.04,Mastercard,CARD-FRAUD-007,AL,Successful,5
7351,7351,2026-06-04 03:47:27,1645.17,PayPal,CARD-000977-2,AE,Successful,4
7352,7352,2025-09-14 08:52:58,2554.49,Amex,CARD-001792-2,IT,Successful,0
7353,7353,2026-07-08 21:23:44,1309.96,Amex,CARD-000533-2,GB,Successful,4
7354,7354,2025-03-01 19:25:44,1567.93,PayPal,CARD-FRAUD-004,NL,Successful,4
7355,7355,2026-07-12 10:18:03,1022.36,Mastercard,CARD-000140-2,GR,Successful,0
7356,7356,2026-02-09 11:07:07,1310.94,Amex,CARD-000990-1,GR,Successful,0
7357,7357,2026-02-17 21:00:20,1486.01,Visa,CARD-000817-1,AE,Successful,0
7358,7358,2025-10-21 17:46:40,1164.68,Amex,CARD-001172-1,ES,Failed,3
7359,7359,2026-01-31 19:49:41,493.35,Mastercard,CARD-000663-2,DE,Successful,0
7360,7360,2025-02-04 01:21:07,86.59,Amex,CARD-000694-1,ES,Successful,2
7361,7361,2026-03-08 22:44:25,349.42,Amex,CARD-001566-2,FR,Successful,0
7362,7362,2026-01-05 13:33:10,1031.55,Amex,CARD-000567-2,AE,Successful,5
7363,7363,2026-01-17 07:55:36,2136.96,Visa,CARD-000905-2,NG,Failed,0
7364,7364,2026-02-01 07:08:03,1266.14,Visa,CARD-001893-1,NL,Successful,0
7365,7365,2025-03-04 22:40:40,490.46,Mastercard,CARD-SHARED-021,RO,Successful,0
7366,7366,2025-07-04 14:06:42,1393.35,Amex,CARD-001666-2,AE,Successful,0
7367,7367,2025-09-10 22:54:28,1402.59,PayPal,CARD-001421-2,IT,Failed,0
7368,7368,2026-06-27 16:08:19,709.05,PayPal,CARD-001350-2,IT,Successful,1
7369,7369,2025-05-31 02:44:30,609.20,Mastercard,CARD-001183-1,ES,Successful,0
7370,7370,2025-03-24 13:26:37,557.30,Amex,CARD-000512-1,IT,Successful,0
7371,7371,2025-04-02 15:39:46,2836.38,Visa,CARD-FRAUD-025,US,Successful,8
7372,7372,2025-12-17 08:29:04,299.74,Mastercard,CARD-001666-2,GR,Successful,2
7373,7373,2025-12-26 04:39:58,1028.86,Visa,CARD-000834-1,RO,Successful,1
7374,7374,2025-12-06 07:28:02,750.60,Mastercard,CARD-000393-2,NL,Successful,0
7375,7375,2026-04-30 14:24:20,2077.84,Visa,CARD-000674-2,ES,Successful,0
7376,7376,2025-10-18 06:04:02,128.74,Visa,CARD-001750-2,IT,Successful,0
7377,7377,2025-07-05 02:19:32,1561.29,Mastercard,CARD-FRAUD-018,RO,Successful,5
7378,7378,2026-06-22 14:51:53,829.65,Visa,CARD-000306-1,US,Successful,0
7379,7379,2025-11-22 16:12:21,839.44,Visa,CARD-000447-2,RO,Refunded,0
7380,7380,2026-05-22 03:23:28,367.37,PayPal,CARD-001193-1,US,Successful,0
7381,7381,2025-12-12 23:35:06,1066.86,PayPal,CARD-000131-1,RO,Successful,0
7382,7382,2025-12-04 07:38:58,280.44,Visa,CARD-001599-1,DE,Failed,0
7383,7383,2025-11-25 12:46:43,2355.62,Visa,CARD-000512-2,US,Successful,0
7384,7384,2025-10-21 12:33:14,990.83,Amex,CARD-SHARED-019,FR,Failed,0
7385,7385,2025-07-04 10:53:52,1456.04,Amex,CARD-000322-2,AE,Successful,0
7386,7386,2026-07-11 15:21:10,1054.10,PayPal,CARD-000213-1,DE,Successful,0
7387,7387,2025-04-04 02:19:48,817.31,Visa,CARD-000386-1,IT,Successful,1
7388,7388,2026-04-16 14:47:09,833.49,Visa,CARD-SHARED-010,NL,Successful,3
7389,7389,2026-06-08 10:58:40,303.92,Visa,CARD-000196-1,RO,Successful,0
7390,7390,2025-11-09 14:39:22,103.14,Amex,CARD-001139-2,ES,Successful,0
7391,7391,2026-02-07 22:15:11,82.79,Mastercard,CARD-000103-1,AE,Successful,0
7392,7392,2025-08-27 19:17:30,304.39,Mastercard,CARD-000964-1,US,Successful,0
7393,7393,2026-05-05 11:45:14,464.38,PayPal,CARD-000938-1,FR,Successful,0
7394,7394,2026-02-27 06:43:21,1817.27,Visa,CARD-FRAUD-014,RO,Successful,3
7395,7395,2026-02-19 13:11:45,200.61,Amex,CARD-001185-2,NG,Failed,0
7396,7396,2025-07-05 06:27:03,130.15,Visa,CARD-001865-2,DE,Successful,0
7397,7397,2026-05-05 10:03:32,1996.88,Visa,CARD-001701-2,DE,Failed,5
7398,7398,2025-08-22 04:06:03,685.14,Visa,CARD-000233-2,GB,Successful,2
7399,7399,2025-04-06 23:19:09,703.08,Amex,CARD-000435-1,AL,Successful,0
7400,7400,2025-07-17 17:51:30,1225.41,PayPal,CARD-001928-2,FR,Successful,0
7401,7401,2025-09-27 04:14:33,405.75,Amex,CARD-001398-2,DE,Successful,0
7402,7402,2025-04-15 02:38:41,2786.77,PayPal,CARD-FRAUD-013,US,Successful,1
7403,7403,2025-12-30 04:18:27,929.15,Amex,CARD-000826-2,RO,Successful,2
7404,7404,2026-03-09 00:34:43,1953.91,Visa,CARD-001122-1,US,Successful,0
7405,7405,2026-05-31 10:11:37,90.22,Amex,CARD-000601-1,AL,Successful,0
7406,7406,2025-09-19 05:46:02,1955.94,Amex,CARD-001746-2,ES,Successful,0
7407,7407,2025-07-29 05:16:24,962.33,Mastercard,CARD-000795-1,NG,Successful,0
7408,7408,2026-01-16 12:54:36,572.20,Visa,CARD-001404-2,GB,Successful,0
7409,7409,2025-11-17 20:05:01,2863.14,Amex,CARD-FRAUD-006,AL,Successful,8
7410,7410,2026-02-25 21:39:46,462.12,Visa,CARD-000907-2,DE,Successful,0
7411,7411,2026-07-08 00:03:11,1113.22,Mastercard,CARD-000755-2,NG,Successful,0
7412,7412,2026-06-30 00:59:01,1150.68,PayPal,CARD-SHARED-082,AL,Successful,0
7413,7413,2026-02-07 13:52:32,1390.07,Visa,CARD-001083-1,NG,Successful,0
7414,7414,2026-07-03 04:25:05,1360.60,Amex,CARD-000464-2,GR,Successful,0
7415,7415,2025-04-30 14:04:29,2470.66,Mastercard,CARD-SHARED-084,US,Failed,0
7416,7416,2026-07-02 03:51:40,374.37,Amex,CARD-001518-2,NL,Successful,0
7417,7417,2026-07-12 08:30:39,2541.67,Amex,CARD-000685-2,AE,Successful,0
7418,7418,2026-04-24 20:52:49,1164.44,PayPal,CARD-001052-2,GB,Successful,1
7419,7419,2026-05-09 03:19:08,820.56,Amex,CARD-000443-1,AE,Successful,0
7420,7420,2025-06-14 18:08:23,994.92,Amex,CARD-000276-2,AL,Successful,1
7421,7421,2026-05-25 07:16:18,2529.16,Amex,CARD-000802-1,ES,Failed,0
7422,7422,2026-06-15 16:15:10,827.47,Amex,CARD-001812-1,AE,Successful,0
7423,7423,2025-01-20 23:21:01,1832.66,Amex,CARD-001250-2,US,Successful,0
7424,7424,2026-07-08 00:42:00,869.07,PayPal,CARD-000954-1,DE,Successful,0
7425,7425,2026-03-19 07:06:37,574.33,Amex,CARD-001796-1,NL,Successful,0
7426,7426,2025-05-17 11:27:33,154.89,Amex,CARD-001586-1,NG,Successful,0
7427,7427,2025-04-19 06:12:25,1104.27,Amex,CARD-001868-1,FR,Successful,2
7428,7428,2026-07-17 14:52:34,806.04,Amex,CARD-000060-2,RO,Successful,0
7429,7429,2025-10-21 10:40:36,1955.48,Amex,CARD-000283-2,NL,Successful,0
7430,7430,2026-04-03 17:09:47,1432.83,Visa,CARD-000460-1,ES,Successful,0
7431,7431,2025-02-17 19:30:08,328.66,PayPal,CARD-001652-1,RO,Successful,8
7432,7432,2026-04-28 01:40:51,2218.95,PayPal,CARD-SHARED-024,DE,Successful,5
7433,7433,2025-09-13 13:22:20,2130.03,PayPal,CARD-SHARED-016,RO,Successful,0
7434,7434,2025-10-08 02:17:22,1144.49,Visa,CARD-000477-1,GB,Successful,0
7435,7435,2026-07-09 06:45:29,1107.28,Mastercard,CARD-000737-1,FR,Successful,0
7436,7436,2026-05-03 05:46:22,1155.63,Visa,CARD-SHARED-042,NL,Successful,0
7437,7437,2025-10-13 18:15:02,1668.91,Amex,CARD-SHARED-070,NG,Successful,1
7438,7438,2025-12-05 17:28:17,750.82,Mastercard,CARD-000370-2,GR,Successful,5
7439,7439,2025-08-03 06:50:50,1076.12,PayPal,CARD-000972-1,AE,Successful,0
7440,7440,2026-06-07 16:30:49,2713.60,Amex,CARD-FRAUD-018,US,Successful,2
7441,7441,2025-04-04 11:54:21,290.98,Amex,CARD-001133-2,RO,Successful,0
7442,7442,2025-04-29 13:27:19,713.94,PayPal,CARD-001453-2,DE,Successful,1
7443,7443,2025-08-18 09:17:56,2000.89,Visa,CARD-001361-2,GR,Successful,1
7444,7444,2026-04-14 06:19:08,2334.93,Visa,CARD-000543-2,NL,Successful,0
7445,7445,2026-05-24 18:52:15,1212.65,PayPal,CARD-001165-1,GR,Successful,0
7446,7446,2026-04-18 03:44:04,441.83,Mastercard,CARD-000798-2,ES,Successful,0
7447,7447,2026-05-03 22:44:11,1170.19,Mastercard,CARD-000342-2,AL,Successful,4
7448,7448,2025-05-29 17:38:12,874.62,Amex,CARD-000868-1,RO,Successful,0
7449,7449,2026-07-20 15:21:36,1113.32,PayPal,CARD-001333-1,US,Successful,2
7450,7450,2025-08-24 01:54:54,306.82,Mastercard,CARD-001674-2,US,Successful,1
7451,7451,2025-03-05 12:55:44,1333.63,Visa,CARD-001257-2,NG,Successful,0
7452,7452,2026-07-02 07:28:47,1211.11,Visa,CARD-001736-1,FR,Successful,0
7453,7453,2026-04-18 14:33:19,1425.55,Visa,CARD-001379-2,FR,Successful,0
7454,7454,2026-06-25 23:17:03,1998.36,Visa,CARD-001218-2,RO,Successful,0
7455,7455,2025-07-31 19:40:54,1398.68,PayPal,CARD-SHARED-097,NG,Successful,5
7456,7456,2026-04-11 11:03:57,1104.33,Visa,CARD-001677-2,IT,Successful,0
7457,7457,2026-05-27 16:33:41,971.29,Visa,CARD-001116-1,AL,Successful,0
7458,7458,2026-01-09 11:49:57,762.25,Mastercard,CARD-000164-2,AE,Successful,0
7459,7459,2026-07-14 09:24:40,530.12,Visa,CARD-000630-2,ES,Successful,0
7460,7460,2025-09-29 14:11:39,1274.13,PayPal,CARD-000603-1,DE,Successful,0
7461,7461,2025-10-25 06:49:21,887.63,Visa,CARD-001704-1,AL,Successful,0
7462,7462,2026-07-07 08:56:34,722.59,Amex,CARD-001423-1,DE,Successful,0
7463,7463,2026-06-16 04:19:54,2424.77,Amex,CARD-001016-1,NG,Successful,5
7464,7464,2025-01-10 12:24:30,679.80,Amex,CARD-SHARED-049,IT,Successful,0
7465,7465,2025-12-17 02:51:51,1328.02,PayPal,CARD-000024-2,ES,Successful,0
7466,7466,2025-05-05 06:43:52,1623.92,Visa,CARD-000724-2,GR,Successful,0
7467,7467,2025-10-14 05:57:33,914.70,PayPal,CARD-000302-1,GB,Successful,1
7468,7468,2025-07-26 18:38:43,312.43,Visa,CARD-SHARED-080,AE,Successful,0
7469,7469,2025-12-10 04:31:22,1105.76,Visa,CARD-001124-1,AE,Successful,0
7470,7470,2026-06-18 22:09:34,247.58,Amex,CARD-001631-2,DE,Failed,0
7471,7471,2026-05-27 23:01:24,1264.78,Mastercard,CARD-001535-1,GB,Successful,0
7472,7472,2025-04-26 17:36:46,1996.81,PayPal,CARD-000695-2,RO,Successful,4
7473,7473,2025-02-18 23:46:49,2095.26,PayPal,CARD-001358-2,NG,Successful,0
7474,7474,2025-10-20 08:00:13,2003.17,Mastercard,CARD-000894-1,NL,Successful,1
7475,7475,2026-02-22 12:36:10,2033.82,Mastercard,CARD-000351-2,NL,Successful,0
7476,7476,2025-05-23 02:56:34,443.14,Amex,CARD-000704-2,AL,Successful,1
7477,7477,2025-09-07 02:14:50,994.70,Visa,CARD-000487-2,NG,Successful,2
7478,7478,2026-03-06 04:07:20,1125.30,Amex,CARD-001778-1,GB,Successful,0
7479,7479,2026-02-04 05:11:01,920.50,Amex,CARD-001164-2,GR,Successful,0
7480,7480,2026-06-07 00:54:57,778.39,Amex,CARD-001431-1,RO,Successful,3
7481,7481,2026-07-18 18:29:59,254.09,PayPal,CARD-000119-1,AL,Failed,0
7482,7482,2025-10-05 14:09:38,1001.96,Visa,CARD-000240-1,GR,Successful,3
7483,7483,2026-04-13 05:44:06,1061.13,Amex,CARD-000782-1,FR,Successful,4
7484,7484,2026-02-06 11:11:40,738.95,Visa,CARD-000613-2,ES,Successful,0
7485,7485,2026-04-06 21:47:00,2439.26,Mastercard,CARD-001136-1,ES,Successful,0
7486,7486,2025-12-08 20:51:23,885.63,Visa,CARD-001831-2,FR,Successful,1
7487,7487,2025-04-11 16:39:57,1240.59,Amex,CARD-001467-2,NG,Successful,0
7488,7488,2025-03-26 16:12:37,330.12,Amex,CARD-001964-2,NG,Successful,0
7489,7489,2025-05-05 00:48:15,612.13,Mastercard,CARD-001837-2,NL,Successful,3
7490,7490,2025-06-28 17:57:10,2505.32,PayPal,CARD-000947-1,GR,Successful,0
7491,7491,2025-03-30 14:22:50,75.42,PayPal,CARD-000526-2,DE,Successful,0
7492,7492,2025-08-10 17:00:01,618.37,Amex,CARD-001981-2,IT,Successful,4
7493,7493,2026-06-01 09:08:45,1471.45,Visa,CARD-001474-1,DE,Successful,1
7494,7494,2026-03-04 15:45:09,1358.54,Visa,CARD-001280-1,NG,Successful,0
7495,7495,2025-12-26 00:23:09,848.80,Mastercard,CARD-000058-2,ES,Successful,0
7496,7496,2025-10-27 15:27:59,1472.53,Mastercard,CARD-SHARED-039,NG,Refunded,1
7497,7497,2026-04-19 02:18:27,2754.16,Mastercard,CARD-001411-2,US,Successful,7
7498,7498,2025-12-06 17:52:53,2157.83,Amex,CARD-001149-2,FR,Successful,0
7499,7499,2025-01-05 15:51:59,205.53,PayPal,CARD-001950-2,ES,Successful,0
7500,7500,2025-07-03 01:51:31,243.06,Amex,CARD-000467-2,ES,Successful,0
7501,7501,2026-01-09 03:30:24,1290.11,Mastercard,CARD-SHARED-095,ES,Successful,0
7502,7502,2025-01-01 06:19:47,303.97,Mastercard,CARD-001652-1,ES,Successful,0
7503,7503,2025-03-09 10:28:02,325.29,Amex,CARD-000828-2,GB,Successful,5
7504,7504,2025-08-19 09:12:32,1139.37,PayPal,CARD-001060-2,NL,Successful,0
7505,7505,2025-10-12 11:28:44,2449.29,Visa,CARD-001641-2,RO,Successful,0
7506,7506,2025-12-16 21:13:29,3069.51,Amex,CARD-FRAUD-024,GR,Successful,8
7507,7507,2026-06-24 03:22:40,2500.40,Mastercard,CARD-000468-2,GR,Successful,0
7508,7508,2026-02-25 07:28:05,293.37,Visa,CARD-000233-1,ES,Successful,0
7509,7509,2025-07-31 16:20:26,1226.65,Mastercard,CARD-000358-1,DE,Successful,0
7510,7510,2026-06-25 03:45:14,1993.47,Visa,CARD-001487-2,IT,Successful,1
7511,7511,2025-01-03 15:36:13,470.58,Mastercard,CARD-001664-1,GR,Refunded,2
7512,7512,2025-08-25 17:47:41,283.75,Visa,CARD-000725-1,GR,Successful,0
7513,7513,2026-07-11 10:03:30,1818.85,PayPal,CARD-001112-1,AL,Successful,2
7514,7514,2026-02-19 05:24:48,448.56,Visa,CARD-SHARED-083,AL,Successful,3
7515,7515,2026-05-21 13:25:50,651.45,Amex,CARD-FRAUD-016,GB,Successful,0
7516,7516,2025-09-12 09:03:02,2622.93,Mastercard,CARD-FRAUD-002,GR,Successful,3
7517,7517,2025-07-16 18:40:26,1246.51,PayPal,CARD-001876-2,GR,Failed,1
7518,7518,2026-06-12 12:45:10,166.33,PayPal,CARD-000288-1,AE,Successful,1
7519,7519,2026-06-23 01:54:16,1703.59,Visa,CARD-000800-1,RO,Successful,3
7520,7520,2026-07-20 23:24:00,152.75,Amex,CARD-SHARED-058,DE,Successful,0
7521,7521,2026-07-17 16:13:46,2424.31,Visa,CARD-FRAUD-023,ES,Successful,8
7522,7522,2025-11-08 15:32:27,263.51,PayPal,CARD-000243-1,IT,Successful,0
7523,7523,2026-06-02 20:23:29,1178.95,Mastercard,CARD-SHARED-022,AE,Successful,0
7524,7524,2026-05-06 10:47:43,1537.70,Amex,CARD-SHARED-098,US,Successful,0
7525,7525,2025-10-05 08:53:37,1296.29,Amex,CARD-000904-2,US,Successful,1
7526,7526,2025-12-13 20:22:33,2154.45,Visa,CARD-001595-1,NL,Successful,0
7527,7527,2026-07-16 20:48:30,267.56,Amex,CARD-SHARED-023,FR,Successful,1
7528,7528,2025-03-09 22:54:41,327.73,Mastercard,CARD-001776-1,GR,Successful,0
7529,7529,2026-01-30 11:40:49,465.49,Mastercard,CARD-000124-1,IT,Failed,0
7530,7530,2025-12-20 10:26:28,751.93,Visa,CARD-000458-1,AL,Successful,0
7531,7531,2026-05-24 00:56:11,381.10,Visa,CARD-000114-1,AL,Successful,2
7532,7532,2026-07-02 01:48:27,1139.57,Visa,CARD-001442-1,IT,Successful,0
7533,7533,2025-07-22 20:22:15,376.36,Mastercard,CARD-001425-2,ES,Successful,5
7534,7534,2026-05-13 18:30:14,432.45,Visa,CARD-001209-2,ES,Successful,0
7535,7535,2025-04-03 09:33:22,1188.74,Mastercard,CARD-000531-1,GR,Successful,0
7536,7536,2025-05-27 04:25:13,563.59,Visa,CARD-000748-2,NG,Successful,0
7537,7537,2026-01-22 07:14:22,305.52,Mastercard,CARD-001814-1,US,Refunded,0
7538,7538,2025-03-08 15:18:30,1187.78,Amex,CARD-001357-1,NL,Refunded,0
7539,7539,2025-07-31 04:29:23,1239.02,Mastercard,CARD-001621-2,GB,Successful,2
7540,7540,2025-06-09 07:04:48,1395.82,Amex,CARD-001299-1,ES,Successful,0
7541,7541,2025-08-15 16:19:18,1243.25,Visa,CARD-001263-2,GR,Successful,1
7542,7542,2025-02-19 23:36:20,658.10,Visa,CARD-000304-2,FR,Successful,0
7543,7543,2025-09-25 02:42:45,799.47,PayPal,CARD-SHARED-053,IT,Successful,0
7544,7544,2025-07-10 01:35:06,599.39,Amex,CARD-001306-1,GB,Successful,0
7545,7545,2025-04-21 06:00:43,662.63,Amex,CARD-000825-2,NL,Successful,0
7546,7546,2026-02-07 14:58:41,100.98,Visa,CARD-000566-2,DE,Successful,0
7547,7547,2025-08-31 14:22:48,1103.00,Visa,CARD-001218-1,RO,Successful,4
7548,7548,2026-03-25 03:31:12,160.86,Mastercard,CARD-001007-1,RO,Successful,2
7549,7549,2025-04-04 01:41:58,143.66,Visa,CARD-001096-1,GB,Successful,0
7550,7550,2025-09-17 20:32:25,1150.89,Visa,CARD-000984-2,AE,Successful,4
7551,7551,2025-08-23 14:16:02,1253.68,Mastercard,CARD-001733-2,FR,Successful,0
7552,7552,2025-09-13 21:39:22,332.18,Visa,CARD-000824-2,AL,Successful,0
7553,7553,2025-08-27 16:11:50,1267.14,Mastercard,CARD-001432-2,AE,Successful,0
7554,7554,2026-05-30 03:58:18,587.37,PayPal,CARD-000858-2,IT,Successful,5
7555,7555,2026-01-06 13:11:07,2509.89,PayPal,CARD-000287-2,AE,Successful,0
7556,7556,2025-10-02 16:32:32,2530.99,Amex,CARD-FRAUD-022,IT,Successful,4
7557,7557,2026-05-12 02:12:54,1798.78,PayPal,CARD-000674-1,NL,Successful,8
7558,7558,2026-07-08 12:53:39,1085.17,Mastercard,CARD-001508-2,US,Successful,0
7559,7559,2025-11-05 13:08:22,549.13,Visa,CARD-000485-2,ES,Successful,0
7560,7560,2026-02-18 01:23:24,663.09,Visa,CARD-001132-2,ES,Successful,0
7561,7561,2025-12-10 16:05:19,1327.98,PayPal,CARD-001497-1,RO,Failed,0
7562,7562,2026-02-25 00:02:58,1000.73,Amex,CARD-001461-1,GR,Successful,0
7563,7563,2026-01-02 16:59:07,614.21,PayPal,CARD-000595-2,US,Refunded,0
7564,7564,2025-11-24 15:59:41,1214.59,PayPal,CARD-001722-1,FR,Successful,1
7565,7565,2026-01-12 12:57:49,767.41,Amex,CARD-SHARED-021,FR,Failed,0
7566,7566,2025-01-26 01:24:37,3016.04,PayPal,CARD-FRAUD-007,DE,Successful,5
7567,7567,2026-03-30 15:36:23,741.07,PayPal,CARD-000302-2,GB,Successful,2
7568,7568,2026-04-25 05:00:02,1095.62,Amex,CARD-001830-1,IT,Successful,0
7569,7569,2026-03-10 18:35:24,309.66,Visa,CARD-001057-2,DE,Successful,0
7570,7570,2025-01-06 11:36:05,1541.75,PayPal,CARD-000076-2,NL,Successful,4
7571,7571,2026-04-06 14:57:07,1562.65,Amex,CARD-FRAUD-022,AL,Successful,0
7572,7572,2025-05-29 09:05:04,818.58,Visa,CARD-001982-1,GR,Successful,0
7573,7573,2026-01-08 12:50:58,465.62,PayPal,CARD-000928-2,NG,Successful,0
7574,7574,2025-04-21 03:45:19,560.60,Mastercard,CARD-000815-1,NG,Successful,0
7575,7575,2025-08-15 02:39:21,639.35,Amex,CARD-001976-1,DE,Successful,0
7576,7576,2025-12-02 01:32:10,759.15,Mastercard,CARD-000919-1,RO,Successful,0
7577,7577,2025-11-19 11:28:11,1168.25,Visa,CARD-SHARED-050,RO,Refunded,0
7578,7578,2026-04-02 05:59:35,1375.24,Mastercard,CARD-001941-2,IT,Successful,1
7579,7579,2026-02-14 16:48:11,1265.45,Amex,CARD-000909-1,GB,Successful,0
7580,7580,2025-04-09 13:02:22,269.01,Amex,CARD-SHARED-078,DE,Failed,0
7581,7581,2025-08-13 23:39:29,544.62,Visa,CARD-000570-2,NL,Successful,0
7582,7582,2025-07-24 21:46:28,1434.35,Mastercard,CARD-001856-2,NG,Successful,0
7583,7583,2026-06-22 04:10:50,280.43,Visa,CARD-001262-2,GB,Successful,0
7584,7584,2026-05-05 03:18:53,652.27,PayPal,CARD-001922-1,GB,Successful,0
7585,7585,2026-07-15 02:36:11,452.80,PayPal,CARD-SHARED-031,IT,Successful,0
7586,7586,2025-03-26 10:58:34,1334.09,Mastercard,CARD-000871-2,ES,Successful,0
7587,7587,2025-08-10 05:30:11,1392.69,PayPal,CARD-SHARED-069,AE,Successful,0
7588,7588,2026-02-27 14:45:30,864.67,Amex,CARD-SHARED-022,NL,Successful,0
7589,7589,2025-09-15 06:54:13,74.86,Mastercard,CARD-000964-1,DE,Successful,0
7590,7590,2025-03-25 15:47:05,1391.56,Amex,CARD-000406-2,AE,Successful,0
7591,7591,2026-05-23 09:09:40,308.07,Mastercard,CARD-001704-1,AL,Successful,0
7592,7592,2026-04-18 05:44:30,1802.11,Visa,CARD-000945-2,US,Successful,0
7593,7593,2025-09-10 07:24:21,235.52,Visa,CARD-000788-2,AE,Successful,0
7594,7594,2026-05-26 17:24:08,322.61,Visa,CARD-000597-1,GR,Successful,0
7595,7595,2025-09-20 05:44:54,2110.94,PayPal,CARD-001652-1,ES,Successful,0
7596,7596,2026-05-28 22:37:44,1290.59,Visa,CARD-001522-1,ES,Successful,5
7597,7597,2025-03-23 04:53:55,1140.56,Mastercard,CARD-000303-2,IT,Successful,0
7598,7598,2026-01-06 08:52:56,2948.15,Amex,CARD-FRAUD-013,GR,Successful,2
7599,7599,2025-02-04 13:18:27,259.23,Visa,CARD-001573-2,NG,Failed,0
7600,7600,2026-05-07 11:44:27,2323.18,Visa,CARD-000974-2,US,Successful,0
7601,7601,2025-12-07 07:10:10,1093.01,Mastercard,CARD-001542-2,FR,Successful,0
7602,7602,2026-01-12 06:09:43,1961.11,Amex,CARD-SHARED-038,NL,Successful,0
7603,7603,2025-12-17 04:21:19,1941.64,Amex,CARD-000496-1,NL,Successful,0
7604,7604,2026-03-08 01:50:25,434.38,Visa,CARD-000380-1,DE,Successful,0
7605,7605,2025-11-12 19:02:15,451.61,Mastercard,CARD-001331-1,RO,Successful,1
7606,7606,2025-07-17 21:36:39,544.76,Amex,CARD-000871-2,FR,Successful,0
7607,7607,2025-01-28 22:31:21,1316.04,Amex,CARD-SHARED-061,GR,Successful,1
7608,7608,2026-05-23 00:49:25,316.98,Mastercard,CARD-000444-2,IT,Successful,0
7609,7609,2026-05-05 07:16:03,938.77,PayPal,CARD-001312-1,NG,Successful,4
7610,7610,2026-07-20 13:06:39,446.86,Mastercard,CARD-001681-2,US,Successful,1
7611,7611,2025-01-16 12:21:24,598.43,PayPal,CARD-000416-1,NL,Successful,0
7612,7612,2026-04-14 23:38:05,255.80,Amex,CARD-000985-2,IT,Successful,0
7613,7613,2026-05-21 05:14:49,1242.77,Amex,CARD-000299-2,IT,Successful,0
7614,7614,2026-02-01 11:45:08,2292.40,Amex,CARD-000234-1,DE,Successful,2
7615,7615,2026-02-05 10:47:44,219.81,PayPal,CARD-000870-2,AE,Successful,0
7616,7616,2025-10-20 10:35:34,895.43,Amex,CARD-SHARED-020,US,Successful,0
7617,7617,2026-02-04 22:46:12,250.02,Amex,CARD-000453-2,DE,Successful,0
7618,7618,2026-02-13 05:10:54,227.57,Mastercard,CARD-000769-2,US,Successful,0
7619,7619,2025-04-26 21:15:22,1471.32,Visa,CARD-000570-2,NL,Successful,0
7620,7620,2026-06-16 08:08:15,1263.06,PayPal,CARD-001818-1,US,Successful,0
7621,7621,2025-09-21 16:35:52,1210.24,Mastercard,CARD-001176-2,US,Successful,0
7622,7622,2026-05-26 17:11:54,722.87,Amex,CARD-001266-2,RO,Successful,0
7623,7623,2026-01-22 18:56:06,721.06,Mastercard,CARD-000715-1,AE,Successful,0
7624,7624,2025-06-08 07:20:11,750.89,Visa,CARD-000391-2,IT,Successful,0
7625,7625,2025-03-16 09:50:29,164.08,Visa,CARD-000076-1,NL,Successful,0
7626,7626,2026-07-13 08:33:18,1359.10,Mastercard,CARD-SHARED-075,GR,Successful,1
7627,7627,2026-01-02 13:12:29,1737.29,PayPal,CARD-001693-1,GR,Successful,2
7628,7628,2026-07-01 09:02:44,103.67,PayPal,CARD-000293-2,US,Failed,0
7629,7629,2026-04-25 07:05:55,1314.12,PayPal,CARD-FRAUD-021,RO,Successful,3
7630,7630,2026-07-12 19:49:35,2541.70,Amex,CARD-SHARED-080,FR,Failed,0
7631,7631,2026-03-26 18:06:23,369.79,Amex,CARD-000242-1,NL,Successful,0
7632,7632,2026-02-28 13:06:50,1484.69,Mastercard,CARD-001302-1,AL,Successful,0
