booking_id,customer_id,booking_date,departure_date,departure_airport,arrival_airport,booking_amount,currency_code,passenger_count,booking_status,device_id,ip_address,ip_country_code
7392,964,2025-08-27 19:16:30,2026-01-08,MAN,LOS,304.39,GBP,2,Confirmed,DEV-000964,167.55.82.107,DE
7393,938,2026-05-05 11:41:14,2026-10-10,TIA,FCO,464.38,GBP,2,Confirmed,DEV-000938,114.193.78.131,FR
7394,1091,2026-02-27 06:33:21,2026-02-27,LOS,OTP,1817.27,GBP,2,Pending Review,DEV-FRAUD-008,189.255.220.190,RO
7395,1185,2026-02-19 13:04:45,2026-08-07,SKG,BER,200.61,GBP,1,Confirmed,DEV-001185,9.134.23.111,FR
7396,1865,2025-07-05 06:24:03,2025-09-16,LGW,LAX,130.15,GBP,4,Completed,DEV-001865,200.197.191.75,AE
7397,1701,2026-05-05 09:56:32,2026-07-06,AGP,CDG,1996.88,GBP,2,Cancelled,DEV-001701,179.91.91.41,DE
7398,233,2025-08-22 04:04:03,2025-09-28,AGP,MUC,685.14,GBP,2,Completed,DEV-000233,208.112.118.58,GB
7399,435,2025-04-06 23:17:09,2025-04-30,AMS,LOS,703.08,GBP,3,Confirmed,DEV-000435,121.166.160.84,AL
7400,1928,2025-07-17 17:47:30,2025-10-16,ATH,BCN,1225.41,GBP,3,Pending Review,DEV-001928,31.233.84.28,FR
7401,1398,2025-09-27 04:06:33,2025-12-12,DXB,TIA,405.75,GBP,4,Confirmed,DEV-001398,52.160.195.36,IT
7402,1801,2025-04-15 02:35:41,2025-04-16,OTP,FRA,2786.77,GBP,4,Pending Review,DEV-FRAUD-004,47.90.116.189,AE
7403,826,2025-12-30 04:14:27,2026-05-18,VCE,CDG,929.15,GBP,3,Completed,DEV-000826,104.103.181.175,FR
7404,1122,2026-03-09 00:32:43,2026-04-29,FRA,TIA,1953.91,GBP,3,Completed,DEV-001122,169.118.152.81,NG
7405,601,2026-05-31 10:07:37,2026-09-02,VCE,LOS,90.22,GBP,3,Confirmed,DEV-000601,77.46.75.116,RO
7406,1746,2025-09-19 05:41:02,2025-09-21,TIA,OTP,1955.94,GBP,2,Confirmed,DEV-001746,109.128.246.234,ES
7407,795,2025-07-29 05:09:24,2025-08-12,ORD,LOS,962.33,GBP,1,Confirmed,DEV-SHARED-074,103.136.91.152,NG
7408,1404,2026-01-16 12:45:36,2026-03-07,LOS,MUC,572.20,GBP,3,Confirmed,DEV-001404,12.73.168.169,FR
7409,1703,2025-11-17 19:58:01,2025-11-18,TIA,LHR,2863.14,GBP,1,Confirmed,DEV-FRAUD-029,136.76.141.139,NG
7410,907,2026-02-25 21:33:46,2026-05-12,MXP,LOS,462.12,GBP,1,Cancelled,DEV-SHARED-047,200.166.206.82,US
7411,755,2026-07-07 23:53:11,2026-08-13,AUH,AMS,1113.22,GBP,2,Completed,DEV-SHARED-064,179.13.16.7,NG
7412,1824,2026-06-30 00:51:01,2026-08-13,BCN,SKG,1150.68,GBP,3,Cancelled,DEV-001824,58.29.109.139,ES
7413,1083,2026-02-07 13:47:32,2026-07-08,LOS,LHR,1390.07,GBP,4,Completed,DEV-SHARED-071,135.184.86.78,AE
7414,464,2026-07-03 04:16:05,2026-11-25,SKG,FCO,1360.60,GBP,3,Confirmed,DEV-SHARED-013,70.216.204.46,GR
7415,148,2025-04-30 14:02:29,2025-05-01,DXB,LOS,2470.66,GBP,2,Confirmed,DEV-000148,193.10.198.162,US
7416,1518,2026-07-02 03:49:40,2026-09-04,ATH,AMS,374.37,GBP,2,Completed,DEV-001518,103.17.222.172,NL
7417,685,2026-07-12 08:21:39,2026-07-28,LGW,AUH,2541.67,GBP,2,Confirmed,DEV-000685,98.91.143.206,DE
7418,1052,2026-04-24 20:49:49,2026-10-15,VCE,OTP,1164.44,GBP,2,Confirmed,DEV-SHARED-050,63.90.17.1,US
7419,443,2026-05-09 03:14:08,2026-10-09,AGP,BER,820.56,GBP,2,Confirmed,DEV-000443,46.239.29.22,NL
7420,276,2025-06-14 18:01:23,2025-11-12,AMS,FCO,994.92,GBP,4,Confirmed,DEV-000276,125.50.136.95,AL
7421,802,2026-05-25 07:14:18,2026-09-10,OTP,JFK,2529.16,GBP,2,Completed,DEV-000802,4.21.33.95,ES
7422,1812,2026-06-15 16:13:10,2026-07-22,JFK,AMS,827.47,GBP,2,Confirmed,DEV-SHARED-026,174.155.23.184,DE
7423,1250,2025-01-20 23:12:01,2025-02-25,LAX,HER,1832.66,GBP,4,Completed,DEV-001250,203.82.129.204,US
7424,954,2026-07-08 00:34:00,2026-07-30,ATH,LOS,869.07,GBP,1,Confirmed,DEV-000954,36.141.66.54,DE
7425,1796,2026-03-19 07:00:37,2026-08-01,AMS,JFK,574.33,GBP,1,Confirmed,DEV-SHARED-031,7.16.24.242,ES
7426,1586,2025-05-17 11:24:33,2025-09-04,HER,LHR,154.89,GBP,3,Confirmed,DEV-001586,101.43.162.88,FR
7427,1868,2025-04-19 06:07:25,2025-08-05,ORY,TIA,1104.27,GBP,2,Completed,DEV-001868,78.204.86.4,FR
7428,60,2026-07-17 14:44:34,2026-12-30,BCN,ATH,806.04,GBP,3,Completed,DEV-000060,12.175.148.214,IT
7429,283,2025-10-21 10:30:36,2026-02-03,VCE,MAD,1955.48,GBP,2,Pending Review,DEV-000283,152.210.68.18,NL
7430,460,2026-04-03 17:01:47,2026-06-03,AMS,LOS,1432.83,GBP,3,Confirmed,DEV-SHARED-015,170.246.207.57,NL
7431,1652,2025-02-17 19:29:08,2025-02-19,OTP,BCN,328.66,GBP,3,Pending Review,DEV-FRAUD-021,194.129.18.126,IT
7432,891,2026-04-28 01:36:51,2026-10-01,DXB,OTP,2218.95,GBP,1,Confirmed,DEV-000891,90.186.211.231,NG
7433,1139,2025-09-13 13:18:20,2025-12-17,BCN,OTP,2130.03,GBP,1,Completed,DEV-001139,171.86.158.74,ES
7434,477,2025-10-08 02:07:22,2025-10-21,AGP,FRA,1144.49,GBP,4,Completed,DEV-000477,98.229.43.204,NG
7435,737,2026-07-09 06:40:29,2026-08-18,TIA,ORY,1107.28,GBP,1,Completed,DEV-000737,194.215.139.172,FR
7436,1014,2026-05-03 05:36:22,2026-05-05,LGW,LAX,1155.63,GBP,3,Completed,DEV-001014,73.246.44.164,AL
7437,630,2025-10-13 18:06:02,2026-03-05,VCE,AMS,1668.91,GBP,2,Completed,DEV-000630,14.180.225.180,GB
7438,370,2025-12-05 17:23:17,2026-03-18,LGW,TIA,750.82,GBP,3,Confirmed,DEV-000370,95.8.164.114,DE
7439,972,2025-08-03 06:41:50,2025-09-10,MXP,AGP,1076.12,GBP,3,Cancelled,DEV-SHARED-088,30.49.29.10,GB
7440,1355,2026-06-07 16:22:49,2026-07-14,LAX,TIA,2713.60,GBP,4,Confirmed,DEV-001355,210.33.39.121,AL
7441,1133,2025-04-04 11:49:21,2025-09-16,BCN,LGW,290.98,GBP,2,Confirmed,DEV-001133,16.56.155.83,RO
7442,1453,2025-04-29 13:20:19,2025-06-26,BER,AMS,713.94,GBP,1,Confirmed,DEV-001453,207.233.53.231,DE
7443,1361,2025-08-18 09:08:56,2026-01-24,TIA,BER,2000.89,GBP,1,Completed,DEV-001361,50.83.160.1,GR
7444,543,2026-04-14 06:16:08,2026-10-03,LOS,AMS,2334.93,GBP,4,Confirmed,DEV-000543,165.239.229.13,DE
7445,1165,2026-05-24 18:45:15,2026-07-29,TIA,MAN,1212.65,GBP,3,Cancelled,DEV-001165,149.137.121.253,GR
7446,798,2026-04-18 03:39:04,2026-08-26,CDG,FRA,441.83,GBP,4,Confirmed,DEV-000798,194.181.9.253,ES
7447,342,2026-05-03 22:36:11,2026-08-03,SKG,VCE,1170.19,GBP,4,Completed,DEV-000342,202.26.39.44,AL
7448,868,2025-05-29 17:32:12,2025-10-28,ATH,FRA,874.62,GBP,4,Confirmed,DEV-000868,55.182.24.251,RO
7449,1333,2026-07-20 15:11:36,2026-11-21,ATH,OTP,1113.32,GBP,3,Cancelled,DEV-001333,157.96.196.228,US
7450,1674,2025-08-24 01:51:54,2025-12-25,LAX,AGP,306.82,GBP,1,Confirmed,DEV-001674,59.205.254.27,GB
7451,1257,2025-03-05 12:50:44,2025-04-14,HER,AUH,1333.63,GBP,4,Confirmed,DEV-001257,80.20.162.46,ES
7452,1736,2026-07-02 07:26:47,2026-12-25,ORD,ORY,1211.11,GBP,1,Completed,DEV-001736,180.246.56.115,US
7453,1379,2026-04-18 14:30:19,2026-09-17,FRA,AMS,1425.55,GBP,4,Pending Review,DEV-SHARED-032,119.242.165.125,FR
7454,1218,2026-06-25 23:15:03,2026-12-08,MAD,LOS,1998.36,GBP,2,Confirmed,DEV-001218,139.119.29.232,AL
7455,1508,2025-07-31 19:38:54,2025-08-06,NCE,MAD,1398.68,GBP,3,Completed,DEV-001508,211.60.168.202,AL
7456,1677,2026-04-11 11:01:57,2026-08-07,LOS,OTP,1104.33,GBP,2,Confirmed,DEV-001677,47.172.43.109,IT
7457,1116,2026-05-27 16:28:41,2026-09-22,CDG,OTP,971.29,GBP,4,Confirmed,DEV-001116,45.88.170.73,US
7458,164,2026-01-09 11:46:57,2026-05-02,DXB,OTP,762.25,GBP,4,Cancelled,DEV-000164,210.5.151.120,AE
7459,630,2026-07-14 09:20:40,2026-11-08,AMS,BCN,530.12,GBP,4,Confirmed,DEV-000630,191.198.57.159,ES
7460,603,2025-09-29 14:04:39,2026-03-19,MUC,AMS,1274.13,GBP,4,Completed,DEV-000603,181.94.119.97,RO
7461,1704,2025-10-25 06:43:21,2026-04-12,CDG,TIA,887.63,GBP,4,Cancelled,DEV-001704,50.130.209.132,AL
7462,1423,2026-07-07 08:51:34,2026-07-24,LOS,AUH,722.59,GBP,4,Confirmed,DEV-001423,48.130.144.222,GR
7463,1016,2026-06-16 04:17:54,2026-06-16,MAN,OTP,2424.77,GBP,2,Pending Review,DEV-001016,59.127.249.204,GR
7464,1512,2025-01-10 12:18:30,2025-02-11,LOS,TIA,679.80,GBP,4,Completed,DEV-001512,170.163.90.29,IT
7465,24,2025-12-17 02:46:51,2026-02-20,OTP,MUC,1328.02,GBP,3,Completed,DEV-SHARED-088,10.131.159.236,ES
7466,724,2025-05-05 06:36:52,2025-07-03,VCE,ATH,1623.92,GBP,2,Completed,DEV-000724,120.69.103.238,GR
7467,302,2025-10-14 05:55:33,2026-02-13,FRA,OTP,914.70,GBP,2,Completed,DEV-000302,25.87.22.69,GB
7468,911,2025-07-26 18:36:43,2025-09-10,ORD,TIA,312.43,GBP,1,Completed,DEV-000911,132.97.122.215,AE
7469,1124,2025-12-10 04:30:22,2025-12-11,DXB,AMS,1105.76,GBP,3,Confirmed,DEV-001124,176.246.220.143,AE
7470,1631,2026-06-18 22:00:34,2026-08-19,AGP,ATH,247.58,GBP,3,Confirmed,DEV-001631,93.236.151.229,DE
7471,1535,2026-05-27 22:54:24,2026-07-16,CDG,SKG,1264.78,GBP,4,Confirmed,DEV-001535,33.62.247.152,GB
7472,695,2025-04-26 17:27:46,2025-05-30,BER,OTP,1996.81,GBP,1,Pending Review,DEV-FRAUD-013,198.253.215.196,FR
7473,1358,2025-02-18 23:45:49,2025-05-12,HER,DXB,2095.26,GBP,4,Completed,DEV-001358,69.49.245.69,NG
7474,894,2025-10-20 07:53:13,2025-10-20,AUH,MUC,2003.17,GBP,3,Pending Review,DEV-000894,171.233.56.27,US
7475,351,2026-02-22 12:35:10,2026-08-06,ORY,SKG,2033.82,GBP,4,Confirmed,DEV-000351,109.77.145.186,GR
7476,704,2025-05-23 02:55:34,2025-05-24,HER,AMS,443.14,GBP,2,Confirmed,DEV-SHARED-113,142.140.175.204,GR
7477,487,2025-09-07 02:13:50,2026-02-17,AMS,NCE,994.70,GBP,3,Confirmed,DEV-000487,135.119.131.49,NG
7478,1778,2026-03-06 04:06:20,2026-04-21,MAN,OTP,1125.30,GBP,4,Confirmed,DEV-001778,170.27.52.185,GB
7479,1164,2026-02-04 05:05:01,2026-05-19,FCO,MUC,920.50,GBP,1,Confirmed,DEV-001164,129.100.72.40,GR
7480,1431,2026-06-07 00:48:57,2026-08-13,AMS,BCN,778.39,GBP,1,Confirmed,DEV-001431,49.174.98.195,RO
7481,119,2026-07-18 18:22:59,2026-10-18,OTP,MXP,254.09,GBP,2,Completed,DEV-000119,129.163.129.211,AL
7482,240,2025-10-05 14:08:38,2025-10-08,ORY,MUC,1001.96,GBP,3,Completed,DEV-000240,143.113.151.178,GR
7483,782,2026-04-13 05:39:06,2026-06-30,MUC,AUH,1061.13,GBP,1,Confirmed,DEV-000782,136.193.159.167,RO
7484,613,2026-02-06 11:08:40,2026-05-01,LAX,ORY,738.95,GBP,4,Pending Review,DEV-000613,169.32.221.78,ES
7485,1136,2026-04-06 21:40:00,2026-05-27,DXB,AGP,2439.26,GBP,1,Completed,DEV-001136,176.183.229.78,ES
7486,1831,2025-12-08 20:45:23,2026-03-12,TIA,LGW,885.63,GBP,2,Confirmed,DEV-001831,104.58.199.93,GR
7487,1467,2025-04-11 16:37:57,2025-07-21,BCN,ORY,1240.59,GBP,2,Completed,DEV-001467,104.214.22.163,NG
7488,1964,2025-03-26 16:10:37,2025-03-28,LAX,AMS,330.12,GBP,1,Completed,DEV-001964,116.247.155.22,NG
7489,1837,2025-05-05 00:45:15,2025-07-11,AUH,CDG,612.13,GBP,3,Confirmed,DEV-SHARED-067,50.162.61.231,NL
7490,947,2025-06-28 17:51:10,2025-12-13,LGW,JFK,2505.32,GBP,4,Confirmed,DEV-000947,44.32.253.98,GR
7491,526,2025-03-30 14:18:50,2025-03-31,ORD,NCE,75.42,GBP,1,Confirmed,DEV-000526,51.174.201.152,FR
7492,1981,2025-08-10 16:54:01,2025-12-06,LGW,TIA,618.37,GBP,2,Confirmed,DEV-001981,48.150.204.84,GB
7493,1474,2026-06-01 09:04:45,2026-06-10,LAX,BCN,1471.45,GBP,1,Completed,DEV-001474,154.168.196.48,NG
7494,1280,2026-03-04 15:44:09,2026-04-19,OTP,TIA,1358.54,GBP,1,Pending Review,DEV-001280,43.176.1.233,GR
7495,58,2025-12-26 00:18:09,2026-02-15,HER,ORY,848.80,GBP,4,Pending Review,DEV-SHARED-078,195.227.69.5,GB
7496,36,2025-10-27 15:22:59,2026-02-14,HER,FRA,1472.53,GBP,2,Confirmed,DEV-000036,140.76.189.210,NG
7497,1411,2026-04-19 02:11:27,2026-04-19,BCN,AMS,2754.16,GBP,2,Confirmed,DEV-001411,9.84.189.78,US
7498,1149,2025-12-06 17:42:53,2026-04-21,ORD,LHR,2157.83,GBP,2,Confirmed,DEV-001149,115.148.63.120,DE
7499,1950,2025-01-05 15:42:59,2025-02-16,AUH,MAN,205.53,GBP,4,Pending Review,DEV-001950,30.252.112.136,ES
7500,467,2025-07-03 01:45:31,2025-07-20,MUC,CDG,243.06,GBP,3,Confirmed,DEV-000467,131.244.143.28,NG
7501,1142,2026-01-09 03:25:24,2026-01-11,AUH,AGP,1290.11,GBP,4,Confirmed,DEV-001142,185.187.176.112,ES
7502,1652,2025-01-01 06:09:47,2025-06-02,BCN,CDG,303.97,GBP,2,Completed,DEV-SHARED-117,166.216.116.128,ES
7503,828,2025-03-09 10:21:02,2025-06-14,VCE,TIA,325.29,GBP,3,Confirmed,DEV-SHARED-119,219.109.22.164,ES
7504,1060,2025-08-19 09:03:32,2026-02-13,OTP,LAX,1139.37,GBP,3,Completed,DEV-SHARED-034,136.196.100.43,US
7505,1641,2025-10-12 11:23:44,2025-12-10,MAD,MXP,2449.29,GBP,4,Confirmed,DEV-001641,196.156.170.190,RO
7506,1023,2025-12-16 21:09:29,2025-12-17,LOS,OTP,3069.51,GBP,3,Pending Review,DEV-001023,78.195.82.154,GB
7507,468,2026-06-24 03:16:40,2026-12-10,AMS,DXB,2500.40,GBP,4,Completed,DEV-000468,46.87.182.241,GR
7508,233,2026-02-25 07:25:05,2026-08-06,MXP,AUH,293.37,GBP,1,Pending Review,DEV-000233,210.25.13.183,GB
7509,358,2025-07-31 16:18:26,2025-08-29,AUH,ORD,1226.65,GBP,1,Confirmed,DEV-000358,204.191.166.11,DE
7510,1487,2026-06-25 03:40:14,2026-10-04,AUH,ORD,1993.47,GBP,1,Pending Review,DEV-001487,10.76.69.131,US
7511,1664,2025-01-03 15:30:13,2025-02-25,NCE,AUH,470.58,GBP,4,Confirmed,DEV-001664,166.224.117.205,GR
7512,725,2025-08-25 17:43:41,2025-12-26,JFK,OTP,283.75,GBP,2,Cancelled,DEV-000725,158.201.196.18,GR
7513,1112,2026-07-11 09:59:30,2026-10-27,AMS,LOS,1818.85,GBP,3,Completed,DEV-SHARED-065,82.168.252.11,AL
7514,816,2026-02-19 05:18:48,2026-03-29,AUH,MAD,448.56,GBP,1,Confirmed,DEV-SHARED-065,34.40.165.17,AL
7515,814,2026-05-21 13:23:50,2026-05-23,LGW,MAD,651.45,GBP,4,Confirmed,DEV-FRAUD-022,175.100.136.67,GB
7516,468,2025-09-12 08:58:02,2025-09-12,LOS,OTP,2622.93,GBP,3,Confirmed,DEV-FRAUD-025,83.43.158.235,GR
7517,1876,2025-07-16 18:39:26,2025-07-16,DXB,TIA,1246.51,GBP,4,Confirmed,DEV-001876,126.250.65.58,GR
7518,288,2026-06-12 12:35:10,2026-06-27,MAN,VCE,166.33,GBP,3,Completed,DEV-000288,166.93.178.52,AE
7519,800,2026-06-23 01:47:16,2026-11-01,VCE,BCN,1703.59,GBP,1,Completed,DEV-000800,163.213.77.110,RO
7520,1969,2026-07-20 23:14:00,2026-12-05,HER,LGW,152.75,GBP,4,Completed,DEV-001969,146.34.196.86,GB
7521,184,2026-07-17 16:04:46,2026-08-04,ORY,OTP,2424.31,GBP,1,Pending Review,DEV-FRAUD-008,208.78.74.131,NL
7522,243,2025-11-08 15:23:27,2026-01-19,AMS,ORY,263.51,GBP,3,Completed,DEV-000243,113.232.101.242,US
7523,1732,2026-06-02 20:13:29,2026-10-10,AMS,ORY,1178.95,GBP,3,Completed,DEV-001732,55.45.160.5,GR
7524,1137,2026-05-06 10:45:43,2026-06-19,DXB,MXP,1537.70,GBP,4,Confirmed,DEV-001137,35.245.144.116,US
7525,904,2025-10-05 08:50:37,2025-10-05,DXB,FRA,1296.29,GBP,4,Completed,DEV-SHARED-099,167.214.196.227,US
7526,1595,2025-12-13 20:17:33,2026-05-26,LGW,LOS,2154.45,GBP,1,Confirmed,DEV-001595,97.164.119.34,NL
7527,677,2026-07-16 20:42:30,2026-11-14,MXP,BCN,267.56,GBP,2,Completed,DEV-000677,219.103.104.233,FR
7528,1776,2025-03-09 22:48:41,2025-05-14,OTP,FRA,327.73,GBP,1,Completed,DEV-SHARED-067,115.0.204.70,GR
7529,124,2026-01-30 11:30:49,2026-07-28,AMS,LGW,465.49,GBP,2,Confirmed,DEV-000124,67.70.176.143,AE
7530,458,2025-12-20 10:17:28,2026-04-19,TIA,OTP,751.93,GBP,1,Confirmed,DEV-000458,178.254.171.172,AL
7531,114,2026-05-24 00:49:11,2026-08-11,DXB,OTP,381.10,GBP,3,Confirmed,DEV-000114,4.213.146.187,AL
7532,1442,2026-07-02 01:40:27,2026-07-13,OTP,LOS,1139.57,GBP,3,Completed,DEV-001442,71.158.72.157,DE
7533,1425,2025-07-22 20:13:15,2025-10-17,OTP,LGW,376.36,GBP,2,Completed,DEV-001425,184.164.43.26,ES
7534,1209,2026-05-13 18:22:14,2026-06-02,AGP,TIA,432.45,GBP,3,Confirmed,DEV-001209,29.155.86.166,GB
7535,531,2025-04-03 09:29:22,2025-06-22,ORD,TIA,1188.74,GBP,4,Confirmed,DEV-000531,139.199.86.238,GR
7536,748,2025-05-27 04:17:13,2025-11-22,NCE,HER,563.59,GBP,3,Confirmed,DEV-SHARED-108,20.149.132.76,NG
7537,1814,2026-01-22 07:12:22,2026-07-11,AMS,DXB,305.52,GBP,1,Completed,DEV-001814,62.7.146.245,US
7538,1357,2025-03-08 15:13:30,2025-08-11,AMS,ORY,1187.78,GBP,4,Confirmed,DEV-001357,149.96.237.249,NG
7539,1621,2025-07-31 04:27:23,2025-11-07,OTP,MAN,1239.02,GBP,2,Cancelled,DEV-SHARED-070,127.115.129.143,GB
7540,1299,2025-06-09 07:02:48,2025-09-19,BCN,NCE,1395.82,GBP,3,Completed,DEV-001299,11.219.87.205,ES
7541,1263,2025-08-15 16:11:18,2026-01-23,LOS,OTP,1243.25,GBP,3,Completed,DEV-SHARED-068,134.171.121.169,GR
7542,304,2025-02-19 23:31:20,2025-08-18,MXP,DXB,658.10,GBP,3,Confirmed,DEV-SHARED-119,141.40.227.43,FR
7543,1706,2025-09-25 02:39:45,2026-03-02,OTP,ORY,799.47,GBP,1,Confirmed,DEV-001706,180.216.243.189,IT
7544,1306,2025-07-10 01:26:06,2025-09-16,ORD,DXB,599.39,GBP,4,Confirmed,DEV-001306,41.35.141.153,DE
7545,825,2025-04-21 05:54:43,2025-10-02,AMS,TIA,662.63,GBP,1,Confirmed,DEV-000825,80.129.58.68,NL
7546,566,2026-02-07 14:51:41,2026-02-12,VCE,MUC,100.98,GBP,4,Confirmed,DEV-000566,2.92.169.129,DE
7547,1218,2025-08-31 14:18:48,2025-09-10,TIA,FRA,1103.00,GBP,4,Confirmed,DEV-001218,112.90.52.165,RO
7548,1007,2026-03-25 03:25:12,2026-07-09,LGW,DXB,160.86,GBP,2,Confirmed,DEV-001007,107.238.91.20,RO
7549,1096,2025-04-04 01:39:58,2025-06-26,LAX,AMS,143.66,GBP,2,Confirmed,DEV-001096,57.249.102.215,GB
7550,984,2025-09-17 20:26:25,2025-10-22,AMS,CDG,1150.89,GBP,3,Completed,DEV-000984,37.214.181.114,AE
7551,1733,2025-08-23 14:12:02,2025-12-12,MAD,ATH,1253.68,GBP,3,Confirmed,DEV-001733,14.158.27.254,FR
7552,824,2025-09-13 21:31:22,2025-09-29,VCE,AMS,332.18,GBP,2,Confirmed,DEV-000824,140.77.6.131,AL
7553,1432,2025-08-27 16:08:50,2026-02-09,JFK,OTP,1267.14,GBP,3,Confirmed,DEV-001432,42.106.150.174,AE
7554,858,2026-05-30 03:54:18,2026-11-20,MAD,SKG,587.37,GBP,2,Confirmed,DEV-SHARED-010,213.195.107.246,DE
7555,287,2026-01-06 13:09:07,2026-01-07,ORY,AMS,2509.89,GBP,1,Confirmed,DEV-SHARED-103,131.119.221.201,AL
7556,1059,2025-10-02 16:24:32,2025-10-02,LAX,ATH,2530.99,GBP,2,Confirmed,DEV-001059,161.19.178.1,IT
7557,674,2026-05-12 02:09:54,2026-05-13,LOS,MUC,1798.78,GBP,3,Confirmed,DEV-FRAUD-020,211.99.201.47,IT
7558,1508,2026-07-08 12:44:39,2026-09-26,LOS,MAN,1085.17,GBP,1,Completed,DEV-SHARED-045,1.189.195.192,US
7559,485,2025-11-05 13:01:22,2025-12-07,TIA,LOS,549.13,GBP,1,Completed,DEV-000485,6.208.142.145,AL
7560,1132,2026-02-18 01:20:24,2026-03-12,TIA,NCE,663.09,GBP,1,Completed,DEV-001132,212.110.53.234,AE
7561,1497,2025-12-10 16:03:19,2025-12-10,AUH,AMS,1327.98,GBP,2,Completed,DEV-SHARED-028,165.199.193.82,IT
7562,1461,2026-02-24 23:56:58,2026-07-08,BCN,OTP,1000.73,GBP,2,Confirmed,DEV-001461,27.214.143.6,NL
7563,595,2026-01-02 16:58:07,2026-01-28,ORY,LAX,614.21,GBP,2,Confirmed,DEV-000595,41.60.121.219,US
7564,1722,2025-11-24 15:58:41,2026-02-12,AUH,LHR,1214.59,GBP,4,Confirmed,DEV-SHARED-026,159.163.58.70,FR
7565,1402,2026-01-12 12:52:49,2026-01-12,FCO,AMS,767.41,GBP,4,Completed,DEV-001402,70.182.67.190,FR
7566,199,2025-01-26 01:19:37,2025-03-07,CDG,MXP,3016.04,GBP,3,Confirmed,DEV-FRAUD-007,82.186.71.140,ES
7567,302,2026-03-30 15:35:23,2026-08-29,FRA,AMS,741.07,GBP,3,Confirmed,DEV-SHARED-105,174.32.208.189,RO
7568,1830,2026-04-25 04:52:02,2026-05-29,MUC,LGW,1095.62,GBP,1,Confirmed,DEV-001830,45.13.197.210,IT
7569,1057,2026-03-10 18:29:24,2026-05-31,MXP,MAD,309.66,GBP,2,Confirmed,DEV-SHARED-020,100.118.183.8,DE
7570,76,2025-01-06 11:26:05,2025-02-02,LHR,OTP,1541.75,GBP,2,Confirmed,DEV-000076,203.244.251.2,AL
7571,111,2026-04-06 14:53:07,2026-04-06,TIA,ORY,1562.65,GBP,4,Pending Review,DEV-FRAUD-022,74.39.0.168,IT
7572,1982,2025-05-29 09:03:04,2025-11-07,LAX,TIA,818.58,GBP,3,Completed,DEV-001982,212.202.89.150,GR
7573,928,2026-01-08 12:41:58,2026-05-21,NCE,MXP,465.62,GBP,1,Confirmed,DEV-000928,220.135.35.122,NG
7574,815,2025-04-21 03:42:19,2025-05-04,LGW,ORD,560.60,GBP,4,Completed,DEV-000815,77.13.237.7,ES
7575,1976,2025-08-15 02:35:21,2025-09-06,AUH,BCN,639.35,GBP,4,Pending Review,DEV-001976,44.204.218.229,DE
7576,919,2025-12-02 01:26:10,2025-12-31,TIA,AMS,759.15,GBP,3,Cancelled,DEV-000919,112.97.23.155,AE
7577,1381,2025-11-19 11:20:11,2026-04-20,JFK,ORY,1168.25,GBP,3,Confirmed,DEV-001381,97.205.178.115,RO
7578,1941,2026-04-02 05:55:35,2026-06-02,OTP,CDG,1375.24,GBP,2,Confirmed,DEV-001941,100.230.142.140,IT
7579,909,2026-02-14 16:44:11,2026-03-27,MAN,BER,1265.45,GBP,4,Pending Review,DEV-000909,39.25.246.103,GB
7580,886,2025-04-09 12:57:22,2025-07-13,AMS,LOS,269.01,GBP,2,Pending Review,DEV-000886,91.211.78.166,DE
7581,570,2025-08-13 23:34:29,2025-12-24,BER,OTP,544.62,GBP,4,Completed,DEV-000570,208.62.99.112,NL
7582,1856,2025-07-24 21:45:28,2025-09-30,TIA,MXP,1434.35,GBP,4,Confirmed,DEV-001856,129.237.172.99,NG
7583,1262,2026-06-22 04:01:50,2026-09-23,ORD,LGW,280.43,GBP,4,Completed,DEV-001262,148.220.33.80,GB
7584,1922,2026-05-05 03:15:53,2026-09-29,AMS,NCE,652.27,GBP,3,Cancelled,DEV-001922,217.202.231.103,GR
7585,1322,2026-07-15 02:31:11,2026-10-02,LGW,TIA,452.80,GBP,1,Completed,DEV-001322,57.171.176.180,IT
7586,871,2025-03-26 10:50:34,2025-04-15,AGP,BER,1334.09,GBP,2,Completed,DEV-000871,126.150.93.82,ES
7587,1502,2025-08-10 05:23:11,2026-01-07,TIA,LOS,1392.69,GBP,1,Confirmed,DEV-001502,152.159.40.104,AE
7588,162,2026-02-27 14:37:30,2026-04-17,VCE,AMS,864.67,GBP,2,Completed,DEV-000162,17.121.80.239,NL
7589,964,2025-09-15 06:44:13,2025-10-05,CDG,LHR,74.86,GBP,1,Confirmed,DEV-000964,174.134.13.240,NL
7590,406,2025-03-25 15:44:05,2025-08-18,VCE,ORY,1391.56,GBP,4,Confirmed,DEV-000406,124.11.157.153,AE
7591,1704,2026-05-23 09:06:40,2026-08-04,AUH,SKG,308.07,GBP,1,Confirmed,DEV-001704,76.182.224.159,DE
7592,945,2026-04-18 05:36:30,2026-08-26,VCE,AMS,1802.11,GBP,4,Completed,DEV-000945,193.46.154.85,US
7593,788,2025-09-10 07:16:21,2025-09-19,VCE,AGP,235.52,GBP,3,Confirmed,DEV-000788,2.239.119.156,AE
7594,597,2026-05-26 17:16:08,2026-09-16,OTP,MXP,322.61,GBP,1,Confirmed,DEV-000597,187.97.199.232,GR
7595,1652,2025-09-20 05:41:54,2025-12-16,BCN,CDG,2110.94,GBP,1,Confirmed,DEV-001652,76.18.87.102,US
